country,orgname,repname,watchers_count,forks,open_issues,size,52weeksactivity
U.S. Research Labs,MG-RAST,MG-RAST-infrastructure,0,2,0,711,318
U.S. Research Labs,MG-RAST,MG-RAST-Tools,15,17,2,1355,0
U.S. Research Labs,MG-RAST,MG-RAST-Tutorials,0,5,0,90420,0
U.S. Research Labs,MG-RAST,MG-RASTv4,3,6,0,47161,0
U.S. Research Labs,MG-RAST,mobedac,2,0,0,92,0
U.S. Research Labs,MG-RAST,mtf,2,1,0,3372,0
U.S. Research Labs,NASA-Tensegrity-Robotics-Toolkit,DTRLdev,3,0,0,6526,2
U.S. Research Labs,NASA-Tensegrity-Robotics-Toolkit,NTRTsim,71,25,69,65410,199
U.S. Research Labs,nasajpl,tiledwms,8,1,0,183,0
U.S. Research Labs,ncats,bard,9,2,11,40048,0
U.S. Research Labs,ncats,bardplugins,0,0,0,47913,0
U.S. Research Labs,ncats,lychi,6,0,11,4625,3
U.S. Research Labs,ncats,NCATSFind,3,1,2,3600,0
U.S. Research Labs,ncbi,blast-cloud,5,3,0,41,12
U.S. Research Labs,ncbi,citation-exporter,9,2,1,1991,94
U.S. Research Labs,ncbi,clinvar,2,2,0,29,4
U.S. Research Labs,ncbi,consul-announcer,1,0,0,51,45
U.S. Research Labs,ncbi,cxx-toolkit,3,11,1,7903,303
U.S. Research Labs,ncbi,datadicer,1,0,0,0,0
U.S. Research Labs,ncbi,dcode-cape,0,0,0,5097,90
U.S. Research Labs,ncbi,deflake,3,0,0,300,0
U.S. Research Labs,ncbi,finagle-consul,3,3,1,126,31
U.S. Research Labs,ncbi,gists,0,0,0,1,1
U.S. Research Labs,ncbi,gtr,0,1,0,0,1
U.S. Research Labs,ncbi,icn3d,11,6,0,811,93
U.S. Research Labs,ncbi,ITSx,0,0,0,3821,3
U.S. Research Labs,ncbi,JATSPreviewStylesheets,26,16,4,817,0
U.S. Research Labs,ncbi,ncbi-vdb,28,10,4,37658,951
U.S. Research Labs,ncbi,ncbi-xmlwrapp,0,0,0,580,5
U.S. Research Labs,ncbi,ncbi.github.io,1,0,0,0,1
U.S. Research Labs,ncbi,ncbi_css_standards,3,2,0,3194,14
U.S. Research Labs,ncbi,ncbi_font,0,0,0,0,0
U.S. Research Labs,ncbi,ngram,1,0,0,0,0
U.S. Research Labs,ncbi,ngs,52,20,5,22988,132
U.S. Research Labs,ncbi,ngs-tools,14,6,2,1384,203
U.S. Research Labs,ncbi,niso-jats,0,1,0,1262,0
U.S. Research Labs,ncbi,nlm-dtd,1,0,0,22116,0
U.S. Research Labs,ncbi,osiris,5,11,0,96588,152
U.S. Research Labs,ncbi,packit,5,0,0,97,0
U.S. Research Labs,ncgmp09,azgs-landslide-toolbar,0,0,0,1,4
U.S. Research Labs,ncgmp09,azgs-toolbar,3,2,3,26590,0
U.S. Research Labs,ncgmp09,dmu2css,0,0,0,112,0
U.S. Research Labs,ncgmp09,dmu2html,1,0,1,580,0
U.S. Research Labs,ncgmp09,examples,0,1,0,7128,0
U.S. Research Labs,ncgmp09,fgdc-geoage-font,0,0,0,172,0
U.S. Research Labs,ncgmp09,fissure-station-importer,0,0,0,111,3
U.S. Research Labs,ncgmp09,ncgmp09-online,0,0,0,616,0
U.S. Research Labs,ncgmp09,ncgmp09.github.io,0,0,4,19648,0
U.S. Research Labs,ncgmp09,NCGMP09v1.1_Tools1_Arc10.1_AZGS,0,0,0,6504,0
U.S. Research Labs,ncgmp09,symbology,2,1,0,780,0
U.S. Research Labs,ncgmp09,transfer-data-to-ncgmp09,0,0,1,192,0
U.S. Research Labs,ncip,alview,4,1,0,6182,6
U.S. Research Labs,ncip,annotation-and-image-markup,11,15,1,554301,0
U.S. Research Labs,ncip,bioconductor,0,0,0,273020,0
U.S. Research Labs,ncip,c3pr,0,0,0,1785956,0
U.S. Research Labs,ncip,c3pr-docs,0,0,0,1992004,0
U.S. Research Labs,ncip,caadapter,2,7,0,428809,0
U.S. Research Labs,ncip,caaers,2,9,1,438907,0
U.S. Research Labs,ncip,caaers-docs,1,1,0,5636468,0
U.S. Research Labs,ncip,caarray,1,1,0,4875296,0
U.S. Research Labs,ncip,caarray-docs,0,0,0,1418836,0
U.S. Research Labs,ncip,cab2b,0,2,0,464241,0
U.S. Research Labs,ncip,cabio,1,1,0,116556,0
U.S. Research Labs,ncip,cacis,0,1,0,57180,0
U.S. Research Labs,ncip,cacis-docs,0,0,0,51572,0
U.S. Research Labs,ncip,cacore-sdk,3,5,0,1670157,2
U.S. Research Labs,ncip,cacore-sdk-docs,1,0,0,198144,0
U.S. Research Labs,ncip,cacore-sdk-pre411,1,0,0,157148,0
U.S. Research Labs,ncip,cadsr-admin-tool,0,1,0,71360,0
U.S. Research Labs,ncip,cadsr-api,0,2,0,123567,0
U.S. Research Labs,ncip,cadsr-bulk-loader,0,1,0,34176,0
U.S. Research Labs,ncip,cadsr-cde-browser,0,4,0,431232,0
U.S. Research Labs,ncip,cadsr-cdecurate,1,2,0,410198,0
U.S. Research Labs,ncip,cadsr-cgmdr,0,0,0,165148,0
U.S. Research Labs,ncip,cadsr-cgmdr-nci-uk,0,0,0,123880,0
U.S. Research Labs,ncip,cadsr-formbuilder,0,1,0,175423,0
U.S. Research Labs,ncip,cadsr-freestyle-search,0,0,0,31948,0
U.S. Research Labs,ncip,cadsr-grid-dataservice,0,0,0,131636,0
U.S. Research Labs,ncip,cadsr-objectcart,0,1,0,146366,0
U.S. Research Labs,ncip,cadsr-password-change-station,0,1,0,35284,0
U.S. Research Labs,ncip,cadsr-semantic-tools,0,2,0,144193,0
U.S. Research Labs,ncip,cadsr-sentinel,0,1,0,164808,0
U.S. Research Labs,ncip,cadsr-uml-model-browser,0,1,0,66192,0
U.S. Research Labs,ncip,cadsr-util,0,2,0,37301,0
U.S. Research Labs,ncip,caelmir,0,0,0,531212,0
U.S. Research Labs,ncip,cagrid,0,0,0,4684968,0
U.S. Research Labs,ncip,cagrid-core,1,2,0,1319260,0
U.S. Research Labs,ncip,cagrid-docs,2,2,0,2433694,0
U.S. Research Labs,ncip,cagrid-general,0,2,0,209464,0
U.S. Research Labs,ncip,cagrid-grid-incubation,0,2,0,644673,0
U.S. Research Labs,ncip,cagrid-iphone-app,0,1,0,19904,0
U.S. Research Labs,ncip,cagrid-portal,0,0,0,3078228,0
U.S. Research Labs,ncip,cagrid-workflow,0,0,0,14080,0
U.S. Research Labs,ncip,cagrid2,1,2,0,15733,2
U.S. Research Labs,ncip,cagrid2-wsrf,0,2,0,2558,0
U.S. Research Labs,ncip,cagwas,0,0,0,140936,0
U.S. Research Labs,ncip,caimage,0,0,0,225012,0
U.S. Research Labs,ncip,caintegrator,1,1,0,4334000,0
U.S. Research Labs,ncip,caintegrator-data,0,1,0,1269568,0
U.S. Research Labs,ncip,caintegrator-docs,0,0,0,1943560,0
U.S. Research Labs,ncip,calims,0,0,0,51688,0
U.S. Research Labs,ncip,camod,1,1,0,754488,0
U.S. Research Labs,ncip,camod-docs,0,1,0,580920,0
U.S. Research Labs,ncip,cananolab,3,3,0,857719,0
U.S. Research Labs,ncip,caobr,1,0,0,11684,0
U.S. Research Labs,ncip,catissue-advanced-query,0,2,0,249279,0
U.S. Research Labs,ncip,catissue-cacore-sdk,0,1,0,36272,0
U.S. Research Labs,ncip,catissue-CAS,0,1,0,212510,0
U.S. Research Labs,ncip,catissue-core,3,28,0,1129217,0
U.S. Research Labs,ncip,catissue-dao,0,2,0,326548,0
U.S. Research Labs,ncip,catissue-docs,0,0,0,161092,0
U.S. Research Labs,ncip,catissue-dynamic-extensions,0,4,0,216287,0
U.S. Research Labs,ncip,catissue-idp-authentication-manager,0,2,0,27304,0
U.S. Research Labs,ncip,catissue-migration-tool,1,1,0,38537,0
U.S. Research Labs,ncip,catissue-participant-manager,0,0,0,315892,0
U.S. Research Labs,ncip,catissue-print-service,0,1,0,12736,0
U.S. Research Labs,ncip,catissue-security-manager,0,2,0,307008,0
U.S. Research Labs,ncip,catissue-simple-query,0,0,0,311608,0
U.S. Research Labs,ncip,catissue-test,0,0,0,38400,0
U.S. Research Labs,ncip,catissue-tools,0,1,0,94159,0
U.S. Research Labs,ncip,catissue-utilities,0,0,0,31344,0
U.S. Research Labs,ncip,catrip,0,0,0,765836,0
U.S. Research Labs,ncip,CDR,2,4,2,7123,0
U.S. Research Labs,ncip,CDR-Lite,1,2,0,19374,23
U.S. Research Labs,ncip,cgr-bambino,0,1,1,33206,3
U.S. Research Labs,ncip,cgr-pathOlogist,0,1,0,4930,0
U.S. Research Labs,ncip,cgr-PoDA,0,0,0,136144,0
U.S. Research Labs,ncip,clinical-connector,0,0,0,738536,0
U.S. Research Labs,ncip,cma,0,0,0,76832,0
U.S. Research Labs,ncip,common-biorepository-model,2,1,0,128852,0
U.S. Research Labs,ncip,common-logging-module,2,2,0,275615,0
U.S. Research Labs,ncip,common-security-module,2,8,0,3062046,0
U.S. Research Labs,ncip,common-security-module-docs,0,1,0,180788,0
U.S. Research Labs,ncip,commons-module,0,0,0,48940,0
U.S. Research Labs,ncip,ctms-commons,0,0,0,216308,0
U.S. Research Labs,ncip,digital-model-repository,0,0,0,60612,0
U.S. Research Labs,ncip,dwd,0,0,0,28400,0
U.S. Research Labs,ncip,eagle,0,0,0,25592,0
U.S. Research Labs,ncip,edct-analytics,0,0,0,27572,0
U.S. Research Labs,ncip,edct-cadsr-api-server,0,0,0,20352,0
U.S. Research Labs,ncip,edct-collector,1,0,0,66028,0
U.S. Research Labs,ncip,edct-common,0,1,0,4084,0
U.S. Research Labs,ncip,edct-formbuilder,1,3,0,13774,0
U.S. Research Labs,ncip,gdc-docs,10,9,1,40513,1016
U.S. Research Labs,ncip,geneconnect,0,0,0,261728,0
U.S. Research Labs,ncip,gsid,0,1,0,29739,0
U.S. Research Labs,ncip,i-spy,0,0,0,51564,0
U.S. Research Labs,ncip,ihub,0,0,0,589528,0
U.S. Research Labs,ncip,invivo-imaging-middleware,1,3,0,1086872,0
U.S. Research Labs,ncip,iso21090,1,1,0,22028,0
U.S. Research Labs,ncip,keyword-search,0,0,0,6908,0
U.S. Research Labs,ncip,labviewer,1,0,1,798912,0
U.S. Research Labs,ncip,labviewer-docs,0,0,0,187876,0
U.S. Research Labs,ncip,lexevs,5,12,0,243797,351
U.S. Research Labs,ncip,lexevs-grid,0,2,0,65056,0
U.S. Research Labs,ncip,lexevs-remote,0,8,1,281484,57
U.S. Research Labs,ncip,lexevs-service,4,5,1,3008,33
U.S. Research Labs,ncip,metadata-based-query,0,1,0,18927,0
U.S. Research Labs,ncip,national-biomedical-image-archive,2,11,1,5946406,266
U.S. Research Labs,ncip,nci-analysis-tools-web-presence,0,4,0,32179,0
U.S. Research Labs,ncip,nci-diff-CDISC,1,2,2,552,4
U.S. Research Labs,ncip,nci-edit-tab,0,1,0,1,1
U.S. Research Labs,ncip,nci-mapping-tool,1,1,0,133624,0
U.S. Research Labs,ncip,nci-metathesaurus-browser,1,5,0,134213,15
U.S. Research Labs,ncip,nci-ocr,0,0,0,27356,0
U.S. Research Labs,ncip,nci-protege5,0,2,0,1,1
U.S. Research Labs,ncip,nci-report-writer,0,4,0,188566,1
U.S. Research Labs,ncip,nci-term-browser,0,4,0,218812,57
U.S. Research Labs,ncip,nci-term-suggestion,0,5,0,30412,1
U.S. Research Labs,ncip,nci-value-set-editor,0,1,0,67928,0
U.S. Research Labs,ncip,ncip.github.com,2,7,11,2170,0
U.S. Research Labs,ncip,pathway-interaction-database,4,6,0,3242,1
U.S. Research Labs,ncip,prot-express,0,0,0,184016,0
U.S. Research Labs,ncip,psc,2,1,0,239595,0
U.S. Research Labs,ncip,psc-docs,0,0,0,627560,0
U.S. Research Labs,ncip,python-api,0,0,0,208,0
U.S. Research Labs,ncip,qfive,0,0,0,54248,0
U.S. Research Labs,ncip,quality-indicator-portal,0,0,0,8792,0
U.S. Research Labs,ncip,rembrandt,1,2,0,314110,0
U.S. Research Labs,ncip,stats-analysis,0,1,0,252972,0
U.S. Research Labs,ncip,stats-analysis-commons,0,1,0,2644,0
U.S. Research Labs,ncip,stats-analysis-server,0,1,0,16004,0
U.S. Research Labs,ncip,stats-application-commons,0,1,0,184316,0
U.S. Research Labs,ncip,taverna-grid,0,1,0,53640,0
U.S. Research Labs,ncip,tmt-catissue,0,1,0,3672,0
U.S. Research Labs,ncip,Trinity_CTAT,4,4,1,8736,124
U.S. Research Labs,ncip,Trinity_CTAT_galaxy,1,3,1,1334,14
U.S. Research Labs,ncip,URI_Resolver,0,3,0,669,0
U.S. Research Labs,ncip,visda,0,0,0,125044,0
U.S. Research Labs,ncip,webgenome,0,1,0,100765,0
U.S. Research Labs,ncip,webgenome-integration,0,0,0,10184,0
U.S. Research Labs,ncip,wustl-common-package,0,2,0,438977,0
U.S. Research Labs,ncip,wustl-common-utilities,0,1,0,326992,0
U.S. Research Labs,ncip,xmihandler,1,3,0,2657,0
U.S. Research Labs,ncpp,charme_plugin,0,0,0,7728,0
U.S. Research Labs,ncpp,ClimateTranslator,2,1,41,1743,0
U.S. Research Labs,ncpp,NCPP,2,1,0,1680,0
U.S. Research Labs,ncpp,ocgis,22,9,52,12751,86
U.S. Research Labs,ndar,asd-jre-public,0,0,0,55,0
U.S. Research Labs,ndar,ndar_toolkit,6,0,0,232,0
U.S. Research Labs,ndar,nda_aws_token_generator,0,1,1,7,8
U.S. Research Labs,ndar,sfn_2015_jupyter_notebook,1,0,0,6,1
U.S. Research Labs,nersc,BB-unit-tests,0,1,3,23,4
U.S. Research Labs,nersc,chos,1,2,0,518,0
U.S. Research Labs,nersc,CompactCori,4,3,0,81331,9
U.S. Research Labs,nersc,data-day-examples,0,0,0,328,12
U.S. Research Labs,nersc,data-map,1,0,0,42,18
U.S. Research Labs,nersc,dayabay-data-conversion,1,1,0,5874,20
U.S. Research Labs,nersc,dayabay-learn,1,1,3,17682,216
U.S. Research Labs,nersc,gsiauthenticator,1,0,0,10,13
U.S. Research Labs,nersc,hackathon-2016-02,1,2,0,1617,36
U.S. Research Labs,nersc,Hadoop-on-Demand,2,2,0,276,0
U.S. Research Labs,nersc,hypy,0,0,0,3,3
U.S. Research Labs,nersc,jupyterhub-deploy,0,0,0,2,1
U.S. Research Labs,nersc,newt-meteor,0,0,0,240,0
U.S. Research Labs,nersc,pydap,0,0,0,3077,8
U.S. Research Labs,nersc,QENESAP,0,1,0,90759,5
U.S. Research Labs,nersc,qpredict,0,0,0,1685,34
U.S. Research Labs,nersc,shifter,43,19,19,1523,905
U.S. Research Labs,nersc,slurm-magic,0,0,1,17,17
U.S. Research Labs,nersc,sshspawner,1,0,0,9,13
U.S. Research Labs,nersc,training,0,1,0,212,0
U.S. Research Labs,nhlbi,DATABASES--TABS,0,0,0,0,0
U.S. Research Labs,niaid,3Dmodel_scripts,0,0,0,60,23
U.S. Research Labs,niaid,3dpx_api,2,2,24,236,0
U.S. Research Labs,niaid,PrimerDesign,0,0,0,0,1
U.S. Research Labs,nih-fmrif,BIDS-tools,0,0,0,13,10
U.S. Research Labs,nih-fmrif,dockerImage4DevMR,0,1,0,6,1
U.S. Research Labs,nih-fmrif,dockerImage4RealTimeAFNI,0,1,0,37,2
U.S. Research Labs,nih-fmrif,hpc_job_ad,0,0,0,36,2
U.S. Research Labs,nih-fmrif,mri-artifacts-lecture,0,0,0,7704,0
U.S. Research Labs,nih-fmrif,NIH_IRP_PubDB,0,0,0,7,7
U.S. Research Labs,nih-fmrif,notifyOrganization,0,0,0,0,2
U.S. Research Labs,Nikea,benchmark_scripts,0,3,0,154,0
U.S. Research Labs,Nikea,historydict,2,3,3,62,54
U.S. Research Labs,Nikea,nikea.github.io,0,0,0,5999,0
U.S. Research Labs,Nikea,nsls2_gui,0,3,1,134,0
U.S. Research Labs,Nikea,pyXPCS,0,3,0,5562,0
U.S. Research Labs,Nikea,VTTools,0,7,17,823,8
U.S. Research Labs,Nikea,xray-vision,2,9,30,900,30
U.S. Research Labs,nist-bws,BWSMixedReplaceHTTPRequestOperation,0,1,0,136,0
U.S. Research Labs,nist-bws,touchrecorder,0,0,3,316,0
U.S. Research Labs,nist-bws,wsabi,7,0,10,6988,0
U.S. Research Labs,nist-bws,wsabi2,6,2,30,13998,0
U.S. Research Labs,nist-bws,XE-COAT,0,0,0,1672,0
U.S. Research Labs,nist-ionstorage,digital-servo,10,2,0,10630,5
U.S. Research Labs,nist-ionstorage,electrode,1,1,0,4612,0
U.S. Research Labs,nist-ionstorage,pdq2,4,2,0,550,30
U.S. Research Labs,nrel,api-umbrella,567,102,107,16308,601
U.S. Research Labs,nrel,api-umbrella-config,2,3,0,25,3
U.S. Research Labs,nrel,api-umbrella-cookbook,1,2,0,74,18
U.S. Research Labs,nrel,api-umbrella-gatekeeper,24,12,0,10286,3
U.S. Research Labs,nrel,api-umbrella-router,9,7,0,2675,3
U.S. Research Labs,nrel,api-umbrella-static-site,1,8,0,55,3
U.S. Research Labs,nrel,api-umbrella-web,23,11,0,6875,3
U.S. Research Labs,nrel,BACnet,11,6,0,45655,2
U.S. Research Labs,nrel,BACnet-state,3,2,1,78,8
U.S. Research Labs,nrel,bcl-gem,2,0,2,842,2
U.S. Research Labs,nrel,bioluc,2,1,1,236060,0
U.S. Research Labs,nrel,bsm-learning,1,0,0,208,0
U.S. Research Labs,nrel,BuildingSync,6,0,0,1186,7
U.S. Research Labs,nrel,buspy,0,0,2,3291,0
U.S. Research Labs,nrel,CampusEnergyModeling,7,1,0,188292,0
U.S. Research Labs,nrel,capistrano_nrel_ext,3,2,0,205,2
U.S. Research Labs,nrel,DAKOTA_plugin,3,8,0,20137,1
U.S. Research Labs,nrel,dencity-gem,0,0,0,35,5
U.S. Research Labs,nrel,dencity-scripts,0,0,0,11,2
U.S. Research Labs,nrel,dencity-web,4,0,0,7112,46
U.S. Research Labs,nrel,developer.nrel.gov,7,9,15,2532,57
U.S. Research Labs,nrel,docker-energyplus,1,1,0,665,5
U.S. Research Labs,nrel,docker-openstudio,3,1,1,19,28
U.S. Research Labs,nrel,drupal-ecleds-enter,0,0,0,17528,21
U.S. Research Labs,nrel,eere-appliance-calculon,0,0,0,386,8
U.S. Research Labs,nrel,eere-eti-mapbox,0,0,0,405,0
U.S. Research Labs,nrel,eere-eti-pacific-mapbox,0,0,0,280,0
U.S. Research Labs,nrel,eere-femp-td-casestudies,1,0,0,1907,1
U.S. Research Labs,nrel,eere-govdelivery-subscription-api,0,0,0,309,39
U.S. Research Labs,nrel-cookbooks,ack,0,0,0,176,0
U.S. Research Labs,nrel-cookbooks,acl,0,0,0,128,0
U.S. Research Labs,nrel-cookbooks,automongobackup,0,0,0,4,4
U.S. Research Labs,nrel-cookbooks,awstats,0,0,0,69,1
U.S. Research Labs,nrel-cookbooks,bundler,0,0,0,136,0
U.S. Research Labs,nrel-cookbooks,ca_certificates,0,0,0,272,0
U.S. Research Labs,nrel-cookbooks,cron-wrap,0,0,0,100,0
U.S. Research Labs,nrel-cookbooks,deploy_permissions,0,0,0,11,1
U.S. Research Labs,nrel-cookbooks,dnsmasq,1,0,0,172,0
U.S. Research Labs,nrel-cookbooks,energyplus,1,0,0,248,0
U.S. Research Labs,nrel-cookbooks,etc,0,0,0,3,1
U.S. Research Labs,nrel-cookbooks,expect,0,0,0,112,0
U.S. Research Labs,nrel-cookbooks,freegeoip,0,0,0,132,0
U.S. Research Labs,nrel-cookbooks,geoip,0,0,0,120,0
U.S. Research Labs,nrel-cookbooks,geos,0,0,0,124,0
U.S. Research Labs,nrel-cookbooks,geoserver,0,0,0,20,7
U.S. Research Labs,nrel-cookbooks,git-config,0,0,0,124,0
U.S. Research Labs,nrel-cookbooks,git18,0,0,0,120,0
U.S. Research Labs,NSLS-II,album,0,1,5,244,0
U.S. Research Labs,NSLS-II,amostra,0,7,2,1089,201
U.S. Research Labs,NSLS-II,analysisstore,1,5,1,1295,107
U.S. Research Labs,NSLS-II,archiverlib,0,0,0,0,0
U.S. Research Labs,NSLS-II,bluesky,10,12,29,2848,1256
U.S. Research Labs,NSLS-II,bluesky-tutorial,0,0,0,4,9
U.S. Research Labs,NSLS-II,broker-search,0,1,0,2,2
U.S. Research Labs,NSLS-II,broker-tutorial,0,0,0,6,12
U.S. Research Labs,NSLS-II,brokerStreamServer,0,2,0,276,0
U.S. Research Labs,NSLS-II,Bug-Reports,0,6,25,257,0
U.S. Research Labs,NSLS-II,conda-prescriptions,1,10,6,401,61
U.S. Research Labs,NSLS-II,databroker,0,6,9,1138,258
U.S. Research Labs,NSLS-II,datamuxer,0,2,2,1257,14
U.S. Research Labs,NSLS-II,dataportal,0,4,1,1987,2
U.S. Research Labs,NSLS-II,debian-with-miniconda,0,0,0,1,3
U.S. Research Labs,NSLS-II,docs,0,9,6,1023,114
U.S. Research Labs,NSLS-II,doct,0,4,0,33,38
U.S. Research Labs,NSLS-II,event-model,1,3,1,27,19
U.S. Research Labs,NSLS-II,exceptional,0,0,2,29,21
U.S. Research Labs,NSLS-II,filestore,3,11,11,426,222
U.S. Research Labs,NSLS-II,git-tutorial,1,15,4,34,86
U.S. Research Labs,NSLS-II,hklpy,0,2,1,479,123
U.S. Research Labs,NSLS-II,lightsource2-recipes,1,5,1,1577,1227
U.S. Research Labs,NSLS-II,metadataclient,0,5,3,486,203
U.S. Research Labs,NSLS-II,metadataservice,0,4,3,230,143
U.S. Research Labs,NSLS-II,metadatastore,1,14,9,1901,235
U.S. Research Labs,NSLS-II-CSX,acopian,0,0,0,11,1
U.S. Research Labs,NSLS-II-CSX,baffleslits,0,0,0,288,0
U.S. Research Labs,NSLS-II-CSX,CAAutoConfig,0,0,0,192,0
U.S. Research Labs,NSLS-II-CSX,CableDatabase,0,1,0,449,0
U.S. Research Labs,NSLS-II-CSX,calibration,0,0,0,132,0
U.S. Research Labs,NSLS-II-CSX,csx-examples,2,1,1,37873,13
U.S. Research Labs,NSLS-II-CSX,csxtools,1,5,3,78471,365
U.S. Research Labs,NSLS-II-CSX,docs,0,0,0,2483,34
U.S. Research Labs,NSLS-II-CSX,FastCCDConfig,0,0,0,5803,2
U.S. Research Labs,NSLS-II-CSX,ipython_ophyd,0,5,1,155,0
U.S. Research Labs,NSLS-II-CSX,issues,0,0,4,0,2
U.S. Research Labs,NSLS-II-CSX,lakeshore336,0,0,0,232,0
U.S. Research Labs,NSLS-II-CSX,libcin,2,3,1,36028,5
U.S. Research Labs,NSLS-II-CSX,lupit,0,0,1,236,0
U.S. Research Labs,NSLS-II-CSX,NSLS-II-CSX.github.io,0,0,1,7815,0
U.S. Research Labs,NSLS-II-CSX,nsls2NotifyMe,0,0,0,164,0
U.S. Research Labs,NSLS-II-CSX,omegaM4061,0,0,0,9,0
U.S. Research Labs,NSLS-II-CSX,PfeifferEDU,0,0,0,91,0
U.S. Research Labs,NSLS-II-CSX,pyVLSPGM,0,0,0,140,0
U.S. Research Labs,NSLS-II-CSX,qcinview,0,0,0,200,0
U.S. Research Labs,nsls2ap,dms4ap,0,0,0,376,0
U.S. Research Labs,olcf,ACC-intro,0,1,0,33,0
U.S. Research Labs,olcf,Accelerating-Serial-Code,1,1,0,155,0
U.S. Research Labs,olcf,accelerator_interoperability,2,2,0,132,0
U.S. Research Labs,olcf,athena,0,0,0,104,0
U.S. Research Labs,olcf,Batched_cuBLAS,0,0,0,120,0
U.S. Research Labs,olcf,Concurrent_Kernels,0,0,0,104,0
U.S. Research Labs,olcf,CUDA_aware_MPICH,1,1,0,108,0
U.S. Research Labs,olcf,CUDA_proxy,2,3,0,108,0
U.S. Research Labs,olcf,Data_Workshop_082013,0,0,0,10016,0
U.S. Research Labs,olcf,game_of_life_tutorials,2,1,0,146,0
U.S. Research Labs,olcf,handson,2,1,0,112,0
U.S. Research Labs,olcf,iPython-Molecular-Dynamics,0,1,0,228,0
U.S. Research Labs,olcf,mixed_cpu_gpu,0,1,0,108,0
U.S. Research Labs,olcf,NOPH,0,0,0,56,0
U.S. Research Labs,olcf,OLCFHack15,1,2,0,3386,0
U.S. Research Labs,olcf,OpenACC_workshop_072013,0,4,0,157998,0
U.S. Research Labs,olcf,pcircle,4,3,12,399,0
U.S. Research Labs,olcf,PETSc-tutorial,0,0,0,120,0
U.S. Research Labs,olcf,PGI-Accelerator-Vector-Addition,1,1,0,124,0
U.S. Research Labs,olcf,Serial-to-Parallel--Monte-Carlo-Pi,2,9,2,246,0
U.S. Research Labs,olcf,UDelHack16,1,1,0,6532,0
U.S. Research Labs,olcf,vector_addition_tutorials,6,5,0,1429,0
U.S. Research Labs,olcf,wraprun,4,0,3,198,0
U.S. Research Labs,OpsLabJPL,earthkit-cli,2,0,0,224,0
U.S. Research Labs,OpsLabJPL,earthkit-workshop,5,0,0,752,0
U.S. Research Labs,OpsLabJPL,etcdq,14,2,0,140,0
U.S. Research Labs,OpsLabJPL,goprovision,0,0,0,132,0
U.S. Research Labs,OpsLabJPL,gotx,0,0,0,136,0
U.S. Research Labs,OpsLabJPL,MarsImagesAndroid,4,1,4,8705,0
U.S. Research Labs,OpsLabJPL,MarsImagesIOS,5,0,21,28002,2
U.S. Research Labs,OpsLabJPL,MarsTimeConversion,0,0,0,113,20
U.S. Research Labs,ORNL,TASQC,0,0,0,1,1
U.S. Research Labs,ORNL,WeldPredictor,1,0,0,0,0
U.S. Research Labs,ORNL-BTRIC,Autotune,17,7,0,4661,0
U.S. Research Labs,ORNL-BTRIC,ModbusXMLSchema,0,0,0,7376,0
U.S. Research Labs,ORNL-CEES,Cap,2,4,10,1748,744
U.S. Research Labs,ORNL-CEES,DataTransferKit,10,10,28,13789,168
U.S. Research Labs,ORNL-CEES,DTKData,0,1,0,3017,1
U.S. Research Labs,ORNL-CEES,Profugus,11,1,1,6028,145
U.S. Research Labs,ornl-sava,ansible-titan,0,0,0,0,0
U.S. Research Labs,ornl-sava,cms-geovar,1,0,0,88932,0
U.S. Research Labs,ornl-sava,disk-ds,0,0,2,600,0
U.S. Research Labs,ornl-sava,l2r,0,0,0,145,0
U.S. Research Labs,ornl-sava,log-tool,4,2,0,16608,0
U.S. Research Labs,ornl-sava,nv,21,9,12,33366,4
U.S. Research Labs,ornl-sava,redis-pubsub-stream,0,1,0,800,0
U.S. Research Labs,ornl-sava,redis-row-stream,0,1,0,1328,0
U.S. Research Labs,ornl-sava,regex-stream,9,1,0,4937,0
U.S. Research Labs,ornl-sava,replay-stream,3,2,0,4800,0
U.S. Research Labs,ornl-sava,simple-irc-stream,0,1,0,409,0
U.S. Research Labs,ornl-sava,twitter2redis-pubsub,0,0,0,860,0
U.S. Research Labs,ornl-sava,yayaml-config,0,0,0,140,0
U.S. Research Labs,ORNL-TechInt,benchmarks,1,0,0,12,0
U.S. Research Labs,ORNL-TechInt,cug14-fgr,0,0,0,544,0
U.S. Research Labs,ORNL-TechInt,DDNTool_v2,1,3,0,263,0
U.S. Research Labs,ORNL-TechInt,esg-octoharv,1,0,0,4688,0
U.S. Research Labs,ORNL-TechInt,esg-octopus,1,0,0,293,0
U.S. Research Labs,ORNL-TechInt,esgf-ornl-util,0,0,0,264,0
U.S. Research Labs,ORNL-TechInt,hpss-crawler,0,0,13,2564,0
U.S. Research Labs,ORNL-TechInt,hpssdr,0,0,0,96,0
U.S. Research Labs,ORNL-TechInt,hx,0,0,0,144,0
U.S. Research Labs,ORNL-TechInt,io-aggregation,1,0,0,46170,0
U.S. Research Labs,ORNL-TechInt,jit-stage,0,0,0,200,0
U.S. Research Labs,ORNL-TechInt,lester,6,2,0,174,0
U.S. Research Labs,ORNL-TechInt,lustre,1,1,0,55340,0
U.S. Research Labs,ORNL-TechInt,ne2scan_histo,0,0,0,128,0
U.S. Research Labs,ORNL-TechInt,oddmon,1,2,0,130,0
U.S. Research Labs,ORNL-TechInt,ORNL-TechInt-Page,2,0,1,1127,0
